rsi,slowk,slowd,willr,macd,macdsignal,macdhist,aroon_up,aroon_down,chaikin,ultosc,returns,target
50.61918970393792,60.69207079957792,50.41123431827415,-65.7953906689115,1.9352807602699613,3.4455201278429124,-1.510239367572951,71.42857142857143,28.571428571428573,-195.39374272566602,46.456486475200386,-0.00013435701732233962,0.0
49.79224837925773,62.36608883472841,59.47485143402697,-68.97133220910531,1.5935192142424057,3.075119945122811,-1.4816007308804053,64.28571428571429,21.42857142857143,-126.21901535658981,51.26194205283498,-6.809140397245894e-05,0.0
45.674862603565444,42.37822838412345,55.145462672809764,-85.2445193929181,0.8457172142007039,2.6292393989383895,-1.7835221847376856,57.142857142857146,14.285714285714286,-137.64064108236016,49.53985421384707,-0.00034891688124960574,1.0
45.858061319614144,26.85950518252152,43.86794080045763,-84.62619449128474,0.2677445108711254,2.156940421324937,-1.8891959104538114,50.0,7.142857142857143,-117.17813555949397,49.82423195514922,1.326226367548422e-05,0.0
40.32033988630443,12.31168367965864,27.183139082101047,-93.95360959082676,-0.8518380288987828,1.555184731280193,-2.4070227601789758,100.0,0.0,-177.16419937839783,41.30817671832921,-0.0005015480473383738,1.0
41.7764539834024,15.247834353489617,18.1396744052231,-89.78368517071056,-1.5916609528903791,0.9258155944460785,-2.5174765473364578,92.85714285714286,14.285714285714286,-175.7001788625348,43.963501482245334,9.649994692484398e-05,0.0
36.3605441314477,14.203457163773606,13.92099173230713,-93.87402933563392,-2.876688475073024,0.1653147805422579,-3.042003255615282,100.0,7.142857142857143,-238.93163577318592,38.83232955220714,-0.000546981290465709,0.0
34.331280483247205,15.116393919553758,14.855895145605501,-91.88829787234283,-4.157018431480537,-0.6991518618623012,-3.4578665696182362,100.0,0.0,-268.02806010215863,41.38062057139994,-0.00023170426329810478,1.0
39.97740914540087,21.315047819917435,16.878299634414773,-75.56634304206882,-4.6333223183391965,-1.4859859531576802,-3.1473363651815163,92.85714285714286,0.0,-216.32782566424976,41.95524468657638,0.0003627253529330243,0.0
35.752614500606406,23.589316760853723,20.006919500108143,-90.6527813055625,-5.565545337176445,-2.301897829961433,-3.263647507215012,100.0,28.571428571428573,-217.2403952172699,41.699620108557944,-0.0004627445396748753,0.0
35.442333914599175,24.721360920870236,23.20857516721364,-92.15138430276876,-6.279560006216343,-3.0974302652124153,-3.1821297410039278,92.85714285714286,21.42857142857143,-240.11863004449697,39.88115200777068,-3.5612213178382035e-05,1.0
42.61462189935917,34.46525510523022,27.59197759565123,-72.11074422148216,-6.138009561658691,-3.7055461245016703,-2.432463437157021,85.71428571428572,14.285714285714286,-160.1909345599288,44.89238183215408,0.00047625486214575297,0.0
39.61126917511217,40.89052588818919,33.35904730476305,-84.81076962153212,-6.356019788156118,-4.23564085723256,-2.1203789309235583,78.57142857142857,7.142857142857143,-149.2844534544729,43.90783774124913,-0.0003016654951989439,1.0
40.7710767151688,55.12759881221069,43.494459935209875,-80.94863731656245,-6.351486264320556,-4.658809938650159,-1.692676325670397,71.42857142857143,0.0,-147.2732426271341,46.1575583395739,7.785318338027203e-05,1.0
41.92567486049911,53.387171260824566,49.80176532040799,-73.99144254278198,-6.176635369414726,-4.962375024803072,-1.2142603446116533,64.28571428571429,0.0,-123.85271710857887,47.62219957213434,7.482979239559207e-05,1.0
42.63465244634794,63.28577571007899,57.266848594371254,-70.1067615658345,-5.911021302243171,-5.152104280291092,-0.7589170219520787,57.142857142857146,0.0,-84.21196247146145,45.487627999351695,4.404972671068208e-05,0.0
39.32701414853094,58.47322746482239,58.38205814524182,-79.03743315507604,-6.008092659278191,-5.323301956088512,-0.6847907031896785,100.0,0.0,-51.33359623004435,48.78353757050723,-0.00028178515420640426,0.0
36.83594005617915,44.40807019539159,55.38902445676416,-88.74220755408999,-6.317215885908809,-5.522084742052572,-0.7951311438562367,100.0,0.0,-80.6953981184397,47.33175164270286,-0.00022814734697240713,1.0
40.729345743726434,38.65728025044739,47.179525970220304,-67.66493055556431,-6.197045013486786,-5.657076796339415,-0.5399682171473712,100.0,0.0,21.504881519234914,49.36820728855386,0.00021974758005982586,0.0
40.478362473453124,39.88069599974556,40.98201548186136,-68.38594931081553,-6.059394956591859,-5.737540428389904,-0.32185452820195515,92.85714285714286,0.0,12.783580484281629,48.42256517605263,-2.0521363342851373e-05,0.0
39.94045790030793,49.852819374577166,42.79693187492322,-65.40880503145074,-5.937539271486457,-5.777540197009214,-0.15999907447724304,100.0,0.0,62.868639501444704,52.359247836296475,-4.164715085197557e-05,0.0
38.31153219671088,45.53348034105189,45.088998571791386,-76.15303983228655,-5.937936791455286,-5.8096195158984285,-0.12831727555685735,92.85714285714286,7.142857142857143,56.570866811940505,51.28459729380428,-0.00012373944215837707,1.0
42.61469518805287,51.50011178179606,48.96213716580821,-48.43049327354919,-5.5913771641789936,-5.765971045554542,0.17459388137554832,85.71428571428572,0.0,89.40798563263888,52.94678276218362,0.00021128860695607266,1.0
44.39303960696886,55.97739232117525,51.003661481340906,-38.88532991674004,-5.1372762919345405,-5.640232094830542,0.5029558028960013,78.57142857142857,14.285714285714286,84.52335351507827,52.78647513660989,8.992957729470064e-05,1.0
46.72012031224132,69.72195153640057,59.06648521312379,-26.393337604115732,-4.567399240553641,-5.425665523975161,0.8582662834215204,71.42857142857143,7.142857142857143,115.66005264953674,57.39902238040725,0.00011768248781995894,1.0
