rsi,slowk,slowd,willr,macd,macdsignal,macdhist,aroon_up,aroon_down,chaikin,ultosc,returns,target
79.06773996517514,76.58009385802345,82.39230096281052,-10.14859543187182,239.87785815489406,195.76900530347967,44.10885285141438,0.0,100.0,3185.2797726553035,68.65357212637264,0.0017209729233593762,0.0
67.96394253201562,59.48868322367957,72.9912749850149,-28.88693227676287,230.4706549384391,202.70933523047157,27.761319707967544,0.0,92.85714285714286,1823.2075163718328,57.56850026062751,-0.006244810159202974,1.0
69.47415249790217,42.842468809441165,59.637081963714756,-29.498452012384103,224.11628598038078,206.9907253804534,17.125560599927383,0.0,85.71428571428572,1070.9704924954203,58.07983710662828,0.002055665957433339,1.0
70.8771891689372,31.200116690115816,44.51042290774554,-22.885966548529446,220.04028424993157,209.60063715434904,10.43964709558253,0.0,78.57142857142857,875.0163529563506,57.994151451951716,0.0019467647671971289,0.0
69.69098308912179,32.52863391453305,35.5237398046967,-25.20207672697897,213.15065002522533,210.3106397285243,2.840010296701024,14.285714285714286,71.42857142857143,837.3104866279027,52.69748568425364,-0.0006681383647291206,1.0
69.7107679998974,41.472773585573094,35.067174730074015,-25.118137163464564,205.36679813948285,209.32187141071603,-3.955073271233175,7.142857142857143,64.28571428571429,806.0610125028761,51.4422731399191,2.4230599927177465e-05,1.0
71.00292208301586,56.73011444827214,43.57717398279279,-20.865348383820297,199.6585746034798,207.3892120492688,-7.730637445789,0.0,57.142857142857146,844.8085406379032,50.29504462014395,0.001535913590389848,1.0
71.16161539097808,73.59465097112697,57.26584633499076,-22.703997052863894,193.23807383192616,204.55898440580026,-11.320910573874102,0.0,50.0,1143.1436370660085,54.76950863809967,0.0001836864892763579,0.0
68.99070668973197,76.14710623214977,68.82395721718298,-39.40331731682869,184.25941284188593,200.4990700930174,-16.23965725113146,0.0,42.85714285714286,1045.9532358240467,60.87151561899249,-0.000980526536927373,1.0
70.0891982063283,75.45815555357025,75.0666375856157,-32.920508483823376,177.0770498116035,195.81466603673462,-18.73761622513112,0.0,35.714285714285715,1058.3247915222455,64.88809879515539,0.0010971691958652219,0.0
68.8114998447671,64.3005237062868,71.96859516400231,-40.12043088840484,168.48178476153407,190.3480897816945,-21.86630502016044,0.0,28.571428571428573,700.3559036716033,58.26705218448139,-0.0005334272093561188,1.0
71.24799683562267,75.04669618198379,71.60179181394699,-31.36785162287501,163.9286650241702,185.06420483018965,-21.135539806019466,0.0,21.42857142857143,779.3530865056528,59.133099089422444,0.0023037891752828443,1.0
71.290750338491,67.75473271725366,69.03398420184146,-33.41520273083009,158.56586562852317,179.76453698985637,-21.198671361333197,0.0,14.285714285714286,608.072265436771,55.57396564513185,4.068526504874548e-05,1.0
73.30769941531867,78.96654907003226,73.92265932308995,-15.539921738407113,155.9826368640861,175.00815696470232,-19.025520100616234,21.42857142857143,7.142857142857143,627.7733916264406,56.17729393385166,0.0019197298965965004,1.0
76.86506851486754,80.90619921344252,75.87582700024285,-0.7049483266036894,159.14286917839854,171.83509940744156,-12.69223022904302,14.285714285714286,100.0,1394.3401880452147,61.3586604804708,0.0038941272170800456,1.0
80.63091555843761,84.94589229050769,81.60621352466086,-21.797744202524107,169.23589598672697,171.31525872329865,-2.0793627365716816,7.142857142857143,100.0,1638.2034150040126,61.43859694679745,0.0052547033195040616,0.0
75.34319239809496,76.7583637485654,80.87015175083856,-33.090364043282555,171.4393113381302,171.34006924626496,0.0992420918652499,0.0,92.85714285714286,1487.451880888213,58.93788664226146,-0.002092751377775759,1.0
76.8519267373109,66.53020144891381,76.07815249599567,-24.12171734800784,174.6963540056022,172.0113261981324,2.685027807469794,7.142857142857143,85.71428571428572,1667.9622113950027,64.41489939253742,0.0019354126908659453,1.0
79.03748442286532,70.83260989484548,71.37372503077493,-10.32399897549786,180.7703748532731,173.76313592916054,7.007238924112556,0.0,78.57142857142857,2023.2155560743122,66.06495721944238,0.0030562728330467692,0.0
73.36725189776676,70.31050615074152,69.22443916483364,-21.935259462162463,179.27873449343315,174.86625564201506,4.412478851418086,0.0,71.42857142857143,1987.9556120565976,66.19170333634582,-0.002315972139556144,0.0
72.82953178968359,67.27250164401075,69.47187256319927,-23.02658753451195,175.66655205204006,175.02631492402006,0.6402371280200043,7.142857142857143,64.28571428571429,1533.6412320787203,62.048491669919684,-0.00022183835054789824,0.0
68.85731634594094,51.67818210270155,63.0870632991513,-32.58539929167145,167.9077589477929,173.60260372877462,-5.694844780981725,0.0,57.142857142857146,1009.3771183311328,56.95724266256238,-0.0016217241194885768,1.0
69.23653373377022,41.817250089387784,53.58931127870005,-30.8591426872226,160.5296987214133,170.98802272730236,-10.458324005889068,0.0,50.0,797.7899160528323,57.89454694622146,0.0003408983246397934,1.0
71.01879007046588,42.46344141173126,45.319624534606895,-23.531092957344484,155.8003387295612,167.95048592775413,-12.15014719819294,0.0,42.85714285714286,1152.672583206906,63.99507528273699,0.0015981355233085637,0.0
68.41356119873868,45.08451043114724,43.12173397742212,-29.025052242211622,148.56132063076438,164.0726528683562,-15.511332237591802,0.0,35.714285714285715,1061.6652660646796,59.32532436929285,-0.0009738772022150899,1.0
70.51736022773223,68.7433298360764,52.097093892984994,-20.764677241627197,144.37244524702328,160.1326113440896,-15.760166097066332,0.0,28.571428571428573,1256.3908768113324,56.928057152640335,0.001760791537939177,1.0
72.2883638459381,77.77696231867021,63.868267528631314,-12.320506233267855,142.27480846207618,156.56105076768694,-14.286242305610756,0.0,21.42857142857143,1454.55151334095,60.032471863151585,0.0015660763231513108,0.0
66.67633371413754,77.5829928486511,74.7010950011326,-32.58551447168029,135.32851401845983,152.31454341784152,-16.986029399381692,0.0,100.0,904.8811279273505,56.43483524768449,-0.002034435072867269,1.0
67.39286961991965,56.82196431541697,70.72730649424612,-40.3780660467607,129.31169057667285,147.71397284960779,-18.40228227293494,0.0,92.85714285714286,420.12862234369095,55.613682962102175,0.000535818092187279,0.0
63.060286998664495,29.779859729299332,54.72827229778917,-59.32587095962886,120.25302046613433,142.22178237291308,-21.968761906778752,0.0,85.71428571428572,-123.70600245113019,52.51609351006926,-0.0015889337102508172,1.0
65.01151957219268,25.154525917515205,37.2521166540772,-47.17226344694629,114.09795960499105,136.59701781932867,-22.499058214337623,7.142857142857143,78.57142857142857,6.639893432089593,50.96228427537015,0.001281925426342978,1.0
67.0805258858718,30.236542172337312,28.390309273050647,-36.90001375326697,110.53045654164453,131.38370556379184,-20.85324902214731,0.0,71.42857142857143,383.67784520520945,54.516843381426064,0.0014145395945222017,0.0
64.31466085978548,49.599584895312184,34.99688432838826,-46.81611882822102,104.75032785621079,126.05703002227563,-21.306702166064838,35.714285714285715,64.28571428571429,444.8794361449254,50.055547381762096,-0.0009538954922152509,1.0
65.54196629804275,66.20780568065818,48.681310916102596,-38.86214642644297,100.41204665986152,120.9280333497928,-20.51598668993128,28.571428571428573,57.142857142857146,452.8658791394846,47.64452189451638,0.0007658755856079225,0.0
64.99391923293022,71.431438500981,62.41294302565049,-40.67299316921137,95.55371185747936,115.85316905133011,-20.299457193850756,21.42857142857143,50.0,163.74737618317886,51.44019920661107,-0.0001742301673138824,0.0
61.23320314964875,59.726584629280005,65.78860960363977,-53.023426397102334,88.50933317347881,110.38440187575985,-21.87506870228104,14.285714285714286,42.85714285714286,-155.56904311808466,50.52377353858512,-0.001188500922698399,1.0
61.98932014811367,39.104778298930384,56.75426714306385,-56.45338351760404,82.6676195814689,104.84104541690166,-22.173425835432766,7.142857142857143,100.0,-1439.3527740525606,42.611054101392064,0.0003798541271813338,0.0
47.490515147214865,25.873476708026022,41.56827987874552,-72.53141347139113,67.17718734178925,97.30827380187918,-30.131086460089932,100.0,92.85714285714286,-2168.950366287696,38.68811966997677,-0.005519039139700976,1.0
48.75042679123137,26.124779888813247,30.367678298589933,-69.24176239012039,55.24847618714557,88.89631427893246,-33.647838091786895,92.85714285714286,85.71428571428572,-1964.1674326574866,40.666535690145224,0.0005416475943078591,1.0
49.8175456515742,30.564094267379073,27.520783621406164,-66.53454133635323,46.07391928607467,80.3318352803609,-34.257915994286236,85.71428571428572,78.57142857142857,-1875.8255227580667,38.78741228492328,0.00044550802335985296,1.0
54.6682234041758,36.869258839814435,31.1860443320023,-53.615919754085056,42.182697562606336,72.70200773680999,-30.519310174203653,78.57142857142857,71.42857142857143,-1572.1823910162493,40.16094172614377,0.002124978543970535,1.0
58.623000367362046,55.645433036510155,41.02626204790127,-41.75430081432398,42.162478861166164,66.59410196168122,-24.431623100515054,71.42857142857143,64.28571428571429,-1221.3176662380865,43.80166812947902,0.001946975350114677,0.0
56.2433895278709,70.37074502702961,54.295145634451444,-47.095939168419235,40.08586900834416,61.29245537101381,-21.206586362669647,64.28571428571429,57.142857142857146,-876.8501760676882,46.22235617743697,-0.000875076917096429,1.0
